glove_red=1,avg_KD,avg_SIG_STR_pct,avg_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,total_time_fought(seconds),total_rounds_fought,Height_cms,Reach_cms,Weight_lbs,age,winner_red=1_blue=0_draw=2
0,0.0625,0.465,11.40625,38.65625,22.3125,364.71875,12,182.88,,185,37,1
0,0,0.48,15,44,27,900,3,180.34,177.8,205,28,1
0,0,0.549296875,39.5703125,216.1953125,167.3046875,1329.554688,26,167.64,170.18,155,34,1
0,3.05E-05,0.449965763,23.06441498,74.73125458,39.10009193,737.7145481,49,190.5,187.96,205,33,1
0,0.75,0.4275,12.6875,35.875,20.5,326.3125,9,185.42,193.04,185,29,1
0,,,,,,,0,190.5,195.58,205,27,1
0,0,0.6,29,156,127,721,3,180.34,,170,26,1
0,0,0.46,6,13,6,75,1,177.8,,170,26,1
0,0.25,0.3425,18.25,71.25,29.75,367.25,5,187.96,195.58,234,32,1
0,0.0625,0.39375,31.8125,66.125,37.3125,389.5625,11,187.96,190.5,185,23,1
0,1.125,0.475898438,21.04492188,73.82617188,48.09960938,549.6621094,26,167.64,172.72,170,33,1
0,0,0.295,16,86,49,597.5,4,172.72,190.5,155,26,1
0,0,0.08,1,16,5,356.5,3,177.8,180.34,185,27,1
0,0.0625,0.314375,5.1875,18.125,11.9375,414.125,10,180.34,190.5,185,34,1
0,0.5,0.594375,30.3125,89.4375,63.9375,519.4375,10,185.42,195.58,205,27,1
0,0.25,0.4575,12.9375,52.9375,32.0625,736.625,14,182.88,190.5,185,30,1
0,0,0.5225,36.75,88.375,51.5,534,9,190.5,187.96,185,33,1
0,,,,,,,0,187.96,,205,28,1
0,0,0.23125,43.25,187.375,70.5,800.75,10,175.26,177.8,155,23,1
0,0,0.39,15,64.25,43,722,8,177.8,177.8,168,31,1
0,0,0.7,42,64,46,292,1,182.88,187.96,185,27,1
0,,,,,,,0,167.64,,155,29,1
0,0.75,0.4625,9.75,18,9.75,129.75,3,182.88,182.88,205,36,1
0,0,0.428613281,49.046875,164.4472656,93.88671875,879.4453125,26,177.8,182.88,170,25,1
0,0.25,0.6475,5.75,16.5,13,156.25,4,177.8,180.34,155,23,1
0,0,0.545,42.5,160.25,117.25,748.75,7,167.64,172.72,135,26,1
0,0,0.43625,20.625,68.6875,35.5,505,10,172.72,177.8,155,28,1
0,0.0625,0.25921875,11.6015625,52.1328125,24.2890625,445.171875,18,175.26,,155,31,1
0,,,,,,,0,172.72,,155,32,1
0,0,0,0,5,1,112,1,177.8,,155,39,1
0,0,0.57,4,8,5,121,1,177.8,180.34,170,23,1
0,0,0,0,0,0,23,1,177.8,,170,29,1
0,0,0.5275,12.125,29.875,17,221.875,6,185.42,193.04,170,21,1
0,1,0.3925,18.0625,54,27.6875,393.75,12,182.88,187.96,170,27,1
0,,,,,,,0,185.42,190.5,170,30,1
0,0.015625,0.5434375,8.84375,19.1875,11.4375,111.96875,10,182.88,182.88,185,26,1
0,0.0625,0.59875,52.3125,118.5625,80.25,814,11,193.04,208.28,240,32,1
0,0,0.3775,16,100,70.75,763,8,190.5,193.04,205,23,1
0,0.25,0.6225,44.75,106.75,76.5,1200,9,180.34,187.96,185,37,1
0,0.125,0.552025757,14.78509521,54.29223633,33.14648438,414.5289917,24,182.88,187.96,185,37,1
0,,,,,,,0,177.8,180.34,155,28,1
0,0,0.5,1,2,1,19,1,175.26,,155,35,1
0,0,0.53296875,15.57226563,44.02929688,26.26171875,575.3417969,17,185.42,187.96,185,32,1
0,,,,,,,0,185.42,,185,27,1
0,0.040527344,0.421220703,54.50878906,177.9199219,99.83886719,1128.423828,29,203.2,203.2,265,31,1
0,0.125,0.520625,26.4375,77.6875,44.125,498.625,9,172.72,180.34,185,27,1
0,0,0.41625,10.875,55,29.875,611.5,9,180.34,182.88,205,31,1
0,,,,,,,0,190.5,205.74,265,30,1
0,0,0.50375,12.25,86.75,68.375,646.375,9,177.8,180.34,155,24,1
0,,,,,,,0,175.26,180.34,155,25,1
0,0,0.36,24,111,62,900,6,180.34,185.42,170,23,1
0,1,0.55,14.5,29.25,16.25,139.75,3,182.88,182.88,185,29,1
0,0,0.465,25,137.5,100.5,585,4,175.26,172.72,155,25,1
0,0,0.66,4,16,14,710,3,165.1,,155,31,1
0,0,0.51,33,114,78,900,3,167.64,172.72,145,32,1
0,0.5,0.54,15,46,25.5,252.5,3,167.64,177.8,145,29,1
0,0,0,0,0,0,9,1,170.18,,155,30,1
0,0.5,0.4,16.5,62,36.5,485,4,185.42,185.42,145,23,1
0,0.5625,0.42796875,32.359375,91.640625,43.6875,863.78125,16,177.8,182.88,170,27,1
0,,,,,,,0,182.88,185.42,155,24,1
0,1,0.38,19.5,40.5,23.5,165.5,2,175.26,182.88,170,,1
0,0,0.6065625,24.96875,77.875,49.8125,566.375,13,170.18,177.8,145,25,1
0,,,,,,,0,180.34,,205,34,1
0,0,0.72,36,76,62,332,2,193.04,,243,39,1
0,0.375,0.35125,13.1875,47.375,22.6875,521.6875,10,187.96,193.04,242,28,1
0,1,0.46,47,120.5,53,445.5,4,182.88,182.88,155,28,1
0,0,0.5,21,64.125,44.75,430.375,7,198.12,200.66,185,25,1
0,1.0625,0.56625,18.875,67.8125,50.1875,441.6875,8,190.5,190.5,185,32,1
0,,,,,,,0,177.8,182.88,155,,1
0,0,0.455,38,104,43.5,539,4,175.26,182.88,155,24,1
0,,,,,,,0,177.8,198.12,205,23,1
0,0.25,0.505,11.5,105.75,93.25,804.25,7,180.34,187.96,205,31,1
0,0,0.501519089,15.94727325,64.18328857,44.99086761,685.794693,38,175.26,185.42,170,34,1
0,0,0.5,1,2,1,33,1,170.18,,185,31,1
0,0.625,0.281875,8.625,24.125,10.0625,161.8125,7,175.26,180.34,155,24,1
0,,,,,,,0,187.96,195.58,185,26,1
0,,,,,,,0,193.04,205.74,265,30,1
0,0,0.381875,3.6875,19.25,12.875,344.4375,9,182.88,177.8,170,33,1
0,0,0.39,20,72,36,510,2,175.26,,155,27,1
0,,,,,,,0,190.5,,170,30,1
0,,,,,,,0,175.26,,170,30,1
0,,,,,,,0,172.72,,170,33,1
0,,,,,,,0,180.34,,185,33,1
0,,,,,,,0,175.26,,170,26,1
0,,,,,,,0,177.8,180.34,170,23,1
0,1,0.35875,38.375,169.375,79.25,860.25,11,170.18,177.8,155,25,1
0,,,,,,,0,177.8,,170,29,1
0,,,,,,,0,187.96,,170,25,1
0,0.5,0.445,16.875,79.875,48.125,834.25,11,182.88,190.5,185,30,1
0,0.1875,0.438125,55.5625,157.3125,66.96875,687.609375,14,170.18,172.72,155,31,1
0,1.5,0.675,17.5,28,17.5,54.5,2,182.88,182.88,205,35,1
0,1,0.21,28,128,28,900,3,170.18,,155,26,1
0,,,,,,,0,167.64,,135,38,1
0,0.015625,0.52890625,10.01171875,71.3125,61.28515625,474.3671875,21,180.34,172.72,170,33,1
0,0.25,0.415,40,140.375,64.375,652.25,8,185.42,190.5,185,28,1
0,,,,,,,0,175.26,177.8,170,31,1
0,0,0.57,8,19,13,424,2,193.04,193.04,185,21,1
0,0.375,0.595,13.875,27,16.25,147.625,5,190.5,198.12,230,30,1
0,0,0.5825,20.75,71.625,53.375,487.25,7,190.5,203.2,185,32,1
0,0.625,0.22125,28,172.5,41.625,824.75,10,175.26,180.34,170,32,1
0,0,0.2775,57,255.25,94.25,900,9,170.18,175.26,155,30,1
0,0.1953125,0.425585938,41.80273438,111.5996094,54.296875,743.5917969,22,185.42,193.04,185,33,1
0,0,0.42,11,29,14,227,1,185.42,193.04,185,30,1
0,0,0.6,5,18.5,15.5,205,2,190.5,193.04,185,30,1
0,0,0.605,33.5,82.75,58,669,7,190.5,187.96,185,32,1
0,0,0,0,20,16,469,2,172.72,,155,35,1
0,1,0.42,3,7,3,13,1,187.96,198.12,205,23,1
0,0,0.36,31.5,136.5,68.5,900,6,167.64,,155,25,1
0,0.5,0.3165625,18.359375,92.828125,26.875,682.265625,16,177.8,182.88,170,25,1
0,,,,,,,0,185.42,193.04,205,25,1
0,,,,,,,0,180.34,177.8,205,28,1
0,,,,,,,0,185.42,,265,28,1
0,0.661804199,0.405169983,20.19094849,54.4307785,21.41236115,343.3597565,35,187.96,193.04,205,37,1
0,0,0.68,16,119.5,105.5,684.5,5,170.18,177.8,145,22,1
0,,,,,,,0,167.64,172.72,145,31,1
0,0.125,0.3184375,20.203125,89.265625,45.578125,619.34375,17,175.26,,155,30,1
0,0.25,0.61125,7.875,20.375,12.25,161.25,6,172.72,180.34,185,26,1
0,,,,,,,0,170.18,,155,29,1
0,0,0.4,15,84.5,66,900,6,177.8,177.8,168,31,1
0,0,0.49,16.5,74.5,34.5,581,4,177.8,172.72,145,28,1
0,0,0.32,46,142,46,637,3,182.88,,170,24,1
0,0,0.2525,11.75,56.5,29.5,688.875,9,180.34,190.5,170,25,1
0,0.5,0.375,15,47,31,269.5,3,175.26,182.88,145,26,1
0,0,0.42125,6.75,35.5,24.625,433.875,8,182.88,185.42,170,28,1
0,0.0625,0.37375,18.375,47.75,24.75,206.875,8,182.88,182.88,185,26,1
0,,,,,,,0,185.42,193.04,205,25,1
0,0.5,0.42,10.5,28.5,18,282,2,187.96,185.42,230,32,1
0,0,0.5525,26.25,100.25,72,416.75,5,185.42,193.04,205,30,1
0,0,0.4,12,94,72,900,3,172.72,167.64,155,25,1
0,0,0.55,5,20,16,288,1,185.42,185.42,155,21,1
0,1,0.39,78,200,80,637,3,182.88,182.88,155,27,1
0,0,0.47,11,48,35,157,1,172.72,,170,29,1
0,0.5,0.615,29.5,78.5,59,900,4,180.34,187.96,185,37,1
0,,,,,,,0,165.1,,155,31,1
0,0,0.2925,15.75,69,26.75,713,7,180.34,182.88,205,31,1
0,0,0.56,30,88.25,64.5,575.75,6,198.12,200.66,185,24,1
0,0.75,0.4225,15.375,55.75,33.375,346.375,7,187.96,193.04,242,28,1
0,0.5,0.785,18,39.5,32.5,547.5,4,193.04,198.12,245,31,1
0,0.125,0.35859375,24.484375,94.6015625,40.2265625,785.515625,16,177.8,185.42,170,29,1
0,0,0.555,9.5,43.75,33,290,5,172.72,177.8,155,28,1
0,,,,,,,0,177.8,187.96,155,34,1
0,,,,,,,0,185.42,193.04,185,29,1
0,2,0.49875,39.375,91.25,53,768.5,11,182.88,187.96,185,28,1
0,6.10E-05,0.479931526,22.12882996,72.46250916,35.20018387,575.4290962,46,190.5,187.96,205,32,2
0,,,,,,,0,175.26,172.72,155,24,1
0,1.5,0.35,37.5,157.5,97.5,900,6,193.04,198.12,250,29,1
0,0,0,0,3,1,94,1,182.88,,170,,1
0,0.0625,0.36546875,25.5625,119.359375,69.5,660.84375,19,167.64,180.34,155,32,1
0,0,0.43,14,78,59,900,3,167.64,,155,25,1
0,0,0.59,22,56,41,190,1,193.04,,205,35,1
0,,,,,,,0,172.72,190.5,155,25,1
0,,,,,,,0,175.26,,155,26,1
0,,,,,,,0,172.72,,155,32,1
0,,,,,,,0,175.26,177.8,155,25,2
0,,,,,,,0,182.88,,185,30,1
0,,,,,,,0,165.1,170.18,135,26,1
0,0.03125,0.194453125,16.890625,78.96875,50.828125,703.0703125,24,170.18,177.8,145,32,1
0,,,,,,,0,170.18,,155,26,1
0,,,,,,,0,167.64,,155,30,1
0,,,,,,,0,180.34,,155,24,1
0,,,,,,,0,177.8,,170,25,1
0,0.5,0.3775,24.25,70.5,25,623.25,6,182.88,177.8,185,28,1
0,,,,,,,0,193.04,,243,38,1
0,0,0.405,29.5,147.5,93,741,5,170.18,177.8,155,25,1
0,0,0.68,33,81,66,456,2,182.88,,205,31,1
0,,,,,,,0,177.8,,170,,1
0,0,0.375,27,84,32.25,657.5,7,187.96,195.58,185,31,1
0,0,0.45,29.125,140,97,860.75,12,187.96,190.5,170,25,1
0,,,,,,,0,177.8,,155,38,1
0,,,,,,,0,170.18,,185,30,1
0,0,0.61,22,77,59,900,3,180.34,193.04,170,29,1
0,0,0.443125,7.8125,28.03125,19.4375,381.1875,9,175.26,,170,36,1
0,0,0.2,6,68,41,900,3,180.34,,170,25,1
0,0.375,0.5025,16.625,43.375,25.75,457.875,7,172.72,177.8,170,26,1
0,0,0.165,31,101.5,38,503,4,175.26,177.8,155,23,1
0,,,,,,,0,172.72,,155,34,1
0,,,,,,,0,170.18,,155,26,1
0,0.125,0.38,17.8125,68.3125,39.625,605.4375,11,182.88,,185,36,1
0,1.323608398,0.450339966,36.38189697,97.86155701,38.82472229,573.7195129,34,187.96,193.04,205,37,1
0,,,,,,,0,175.26,180.34,145,21,1
0,0.625,0.62625,10.875,21.75,12.5,348.5,6,187.96,190.5,205,28,1
0,0,0.35,10,33,15,366,2,177.8,,185,29,1
0,0.25,0.541875,25.4375,80.5625,52.75,755.125,10,177.8,182.88,170,27,1
0,0.28125,0.39765625,12.9296875,65.1796875,47.1328125,431.8671875,14,180.34,185.42,185,26,1
0,0.0625,0.475625,48.0625,120.25,55.1875,566,12,187.96,193.04,185,31,1
0,0,0.505,8.5,47.5,38,551,4,182.88,185.42,205,26,1
0,0,0.415,23.5,79,33.5,526,4,180.34,182.88,205,31,1
0,,,,,,,0,172.72,177.8,145,25,1
0,,,,,,,0,193.04,195.58,231,29,1
0,0,0.5,1,3,2,110,1,177.8,,155,,1
0,0,0.31,66,226,83,900,3,182.88,,205,,1
0,1,0.51,20,51,32,273,1,187.96,185.42,230,32,1
0,0,0.485,22.5,52.5,27,529.5,4,177.8,,241,32,1
0,0,0.3690625,12.28125,118.625,91.34375,634.875,10,190.5,195.58,205,36,1
0,,,,,,,0,167.64,177.8,145,28,1
0,,,,,,,0,182.88,,170,24,1
0,0.5,0.26,18.5,94,44.5,832.5,6,187.96,190.5,185,22,1
0,,,,,,,0,177.8,172.72,145,27,1
0,0.125,0.423125,19.75,69.9375,35.5,503.5,7,185.42,195.58,170,27,1
0,1.015625,0.498046875,48.703125,126.9921875,75.5234375,532.8125,16,180.34,193.04,185,25,1
0,1,0.533125,24.71875,69.65625,41.75,464.53125,13,177.8,182.88,170,25,1
0,0,0.305,50,175.5,62.5,858.5,6,200.66,,265,30,1
0,0,0.55625,8.625,27.0625,23.875,285.375,7,175.26,,170,36,1
0,0,0.295,20.5,88,45,477.75,6,180.34,190.5,170,24,1
0,0.5,0.29,15.5,71.5,24,727,5,175.26,,170,29,1
0,,,,,,,0,175.26,182.88,155,24,1
0,2.5,0.405,25,92,60.5,599,4,175.26,180.34,170,31,1
0,1.25,0.42375,16.25,41.25,19.125,296.625,6,175.26,180.34,155,24,1
0,0,0.36,16,104,75,900,3,180.34,185.42,170,22,1
0,0,0.375,24.75,76,34.5,631,7,175.26,182.88,155,31,1
0,0,0.2,1,13,6,127,1,170.18,,155,34,1
0,1,0.83,10,18,15,195,1,193.04,198.12,245,31,1
0,1,0.43,25,88,54,900,3,182.88,193.04,205,27,1
0,,,,,,,0,172.72,167.64,155,25,1
0,0.0625,0.565625,25.046875,140.25,123.140625,727.46875,17,180.34,172.72,170,32,1
0,0.162109375,0.334882813,57.03515625,206.6796875,86.35546875,1213.695313,21,203.2,203.2,265,30,1
0,0.75,0.445,19.25,54.75,30.5,430.75,5,172.72,177.8,170,26,1
0,0,0.52,7,34.5,24.5,353,3,190.5,203.2,185,31,1
0,0,0.47,38,139,85,900,3,177.8,180.34,155,26,1
0,,,,,,,0,190.5,,205,,1
0,1,0.52,30,63,36,247,1,182.88,182.88,185,28,1
0,0,0.389609375,6.1015625,18.4921875,10.734375,184.09375,16,185.42,190.5,205,31,1
0,,,,,,,0,182.88,,170,,1
0,1,0.29,10,47,23,317,2,187.96,187.96,230,24,1
0,0.53125,0.535625,23.5625,60.375,37.5,302.65625,12,185.42,185.42,185,34,1
0,0,0.21,5.5,25.5,6,200,3,175.26,185.42,185,35,1
0,1,0.385,14.5,50,15,346.5,3,182.88,177.8,185,27,1
0,0.125,0.31125,15.625,98.75,53.625,781.25,11,187.96,,205,26,1
0,0.125,0.12875,2.375,14.25,9.875,397.25,8,180.34,190.5,185,33,1
0,0,0,0,11,7,110,1,167.64,172.72,145,22,1
0,,,,,,,0,175.26,,155,34,1
0,,,,,,,0,167.64,,155,24,1
0,,,,,,,0,177.8,,185,29,1
0,,,,,,,0,193.04,198.12,250,28,1
0,1,0.2,4,23,7,44,1,172.72,,170,26,1
0,0,0.5,26,125,93,582,2,170.18,177.8,155,25,1
0,,,,,,,0,180.34,,170,25,1
0,0,0.5,5,12,7,239,1,187.96,,185,24,1
0,0.75,0.6425,22.25,59.25,37.875,407.4375,9,170.18,172.72,155,30,1
0,0,0.485,12.5,47,31.5,520,4,185.42,190.5,185,30,1
0,0,0.51,16,88,70,900,3,182.88,185.42,205,25,1
0,0.5625,0.3553125,10.859375,59.359375,42.265625,320.734375,12,180.34,185.42,185,26,1
0,0,0.7,7,24,21,146,1,190.5,193.04,185,29,1
0,0.125,0.40625,65.4375,179.8125,75.5,766.125,11,190.5,195.58,205,27,1
0,0.00012207,0.689863052,23.25765991,68.92501831,49.40036774,311.8581924,43,190.5,187.96,205,31,1
0,0,0.45,26,67,29.5,472,4,187.96,195.58,185,30,1
0,0,0.465,30.75,89.75,48.25,603,6,193.04,,232,28,1
0,0,0.66375,6.375,27.5,23.75,318.875,7,182.88,177.8,170,32,1
0,0,0.47,8,19,10,162,1,190.5,190.5,205,34,1
0,,,,,,,0,182.88,,205,,1
0,,,,,,,0,182.88,,170,31,1
0,0,0.335625,15.1875,55.5,33,647.5,14,177.8,,170,32,1
0,0.5,0.55,7.5,18,12,234,3,185.42,190.5,170,26,1
0,0,0.2890625,8.203125,22.890625,11.296875,244.515625,11,182.88,177.8,185,24,1
0,0.25,0.36875,11.75,42.3125,22.75,380.375,10,177.8,,170,34,1
0,0.125,0.3975,10.375,54.9375,40.25,488.6875,9,177.8,177.8,155,26,1
0,,,,,,,0,180.34,185.42,170,22,1
0,,,,,,,0,182.88,,170,,1
0,,,,,,,0,170.18,,155,34,1
0,,,,,,,0,182.88,,205,30,1
0,0.0625,0.61109375,29.57421875,85.06640625,62.2734375,562.5820313,12,190.5,200.66,264,27,1
0,0,0.536076355,27.78909302,81.7331543,49.96347046,558.178772,33,175.26,185.42,170,33,1
0,0.25,0.425,29.5,86,54,372.5,6,182.88,182.88,185,25,1
0,,,,,,,0,185.42,,235,39,1
0,0.5,0.576875,19.84375,90.125,61.6875,436,13,175.26,187.96,247,35,1
0,,,,,,,0,177.8,180.34,155,23,1
0,,,,,,,0,193.04,,235,25,1
0,0.5,0.475,25,60.5,33.75,863.75,9,180.34,190.5,170,26,1
0,,,,,,,0,185.42,198.12,185,25,1
0,0,0.24,9,103,71,724,3,177.8,,170,24,1
0,0,0.24,9,74,46,450.5,4,180.34,190.5,170,24,1
0,0.125,0.41125,8.09375,66.5,51.28125,554.9375,14,180.34,172.72,170,32,1
0,0,0.685,4.5,15,13,210.5,2,185.42,,185,24,1
0,0,0.4,6,13.5,6.5,161,2,177.8,,185,33,1
0,0,0.48,31,95,59,847,3,175.26,182.88,155,30,1
0,1.5625,0.4746875,82.421875,220.796875,127.375,969.734375,16,185.42,193.04,185,32,1
0,,,,,,,0,177.8,,155,29,1
0,,,,,,,0,177.8,,155,18,1
0,0.5,0.81,20.5,34.5,30,212,2,193.04,208.28,240,31,1
0,0,0.72,21,33,25,176,1,190.5,187.96,185,31,1
0,,,,,,,0,175.26,182.88,145,25,1
0,,,,,,,0,177.8,177.8,168,30,1
0,0,0.56625,10,33.375,24.625,217.375,6,177.8,187.96,145,30,1
0,,,,,,,0,182.88,193.04,205,26,1
0,0.125,0.141904297,3.3515625,17.24462891,10.27490234,196.277832,18,185.42,182.88,205,42,1
0,,,,,,,0,185.42,193.04,170,20,1
0,0,0.395,9,36.5,16,651.5,5,177.8,182.88,155,27,1
0,0,0.11,1,9,1,179,1,182.88,,185,30,1
0,,,,,,,0,187.96,,185,23,1
0,0,0.36,8,30,16,554,2,175.26,,170,29,1
0,0,0.57,33,94,68,900,3,185.42,195.58,205,26,1
0,5,0.54,45,149,102,900,3,175.26,180.34,170,31,1
0,0.0625,0.38890625,33.78125,156.9375,101.65625,1358.140625,23,170.18,177.8,145,31,1
0,0,0.33,3,12,6,176,1,180.34,,155,23,1
0,,,,,,,0,182.88,,229,,1
0,,,,,,,0,177.8,,155,29,1
0,0.01171875,0.567382813,35.2578125,117.7148438,82.80078125,804.5351563,22,175.26,177.8,155,27,1
0,0.25,0.675,31.5,74.25,59.75,292.75,4,190.5,190.5,185,31,1
0,0.75,0.3725,18.90625,60.8125,24.4375,996.71875,14,182.88,193.04,185,26,1
0,,,,,,,0,177.8,,155,,1
0,,,,,,,0,177.8,180.34,155,26,1
0,,,,,,,0,182.88,,205,,1
0,0,0.33,4,32,17,190,1,187.96,,205,33,1
0,0,0.66921875,11.203125,27.984375,20.46875,273.1875,15,185.42,190.5,205,30,1
0,0.25,0.37125,21.375,71.25,39,719.375,8,180.34,182.88,170,23,1
0,,,,,,,0,187.96,195.58,234,30,1
0,,,,,,,0,172.72,180.34,155,21,1
0,0,0.455,6.5,16,8.5,177.5,2,190.5,198.12,205,27,1
0,0.25,0.355625,20.75,90.3125,52.3125,821.25,13,193.04,200.66,205,29,1
0,,,,,,,0,187.96,190.5,185,22,1
0,,,,,,,0,182.88,,185,30,1
0,1,0.6,9,20,14,133,1,185.42,190.5,170,25,1
0,0,0.5,1,2,1,21,1,177.8,,170,24,1
0,0,0.35,22.5,79.5,39.5,788.5,6,182.88,,170,31,1
0,0,0.5078125,28.75,92.15625,54.1875,571.125,14,177.8,182.88,170,23,1
0,0,0.3425,12.5,69,48.25,617.75,7,182.88,185.42,170,27,1
0,,,,,,,0,185.42,,220,32,1
0,,,,,,,0,187.96,,185,29,1
0,,,,,,,0,182.88,182.88,155,23,1
0,0.25,0.283808594,6.703125,28.48925781,17.54980469,314.5556641,17,185.42,182.88,205,42,1
0,0.8828125,0.44484375,12.45507813,25.97460938,13.234375,137.8203125,15,190.5,195.58,240,27,1
0,,,,,,,0,190.5,190.5,205,33,1
0,0,0.51,28,65,38,447,2,185.42,,250,28,1
0,0,0.49,73,167,91,817,3,203.2,,265,34,1
0,0.359375,0.455,20.2734375,65.28515625,30.47265625,462.6328125,21,175.26,185.42,155,29,1
0,,,,,,,0,167.64,,155,27,1
0,0.5,0.2625,23.75,78.5,36,538.75,5,180.34,182.88,170,23,1
0,,,,,,,0,172.72,177.8,155,27,1
0,0,0.45,31.5,128,81.5,900,6,182.88,187.96,170,26,1
0,0.5,0.38125,29.5,102.625,52.625,742.5,10,193.04,200.66,205,29,1
0,,,,,,,0,182.88,,205,34,1
0,,,,,,,0,170.18,175.26,155,29,1
0,0.25,0.50125,24.4375,155.4375,120.0625,563.9375,9,180.34,185.42,185,25,1
0,0.5,0.4675,12.25,54.75,32.75,269,4,175.26,177.8,170,22,1
0,0,0.665,16,32.5,25,264.5,2,190.5,,235,32,1
0,0,0.29125,17.375,69,45,395,11,177.8,,170,31,1
0,0,0.5,2,8,6,194,1,180.34,,185,26,1
0,,,,,,,0,172.72,,170,26,1
0,,,,,,,0,180.34,,155,22,1
0,,,,,,,0,175.26,,170,28,1
0,,,,,,,0,185.42,195.58,205,25,1
0,,,,,,,0,180.34,,185,33,1
0,,,,,,,0,187.96,190.5,185,21,1
0,0,0.33,62,199,76,900,3,175.26,177.8,155,22,1
0,,,,,,,0,185.42,193.04,185,27,1
0,,,,,,,0,187.96,,205,33,1
0,0,0.261015625,3.1953125,212.7734375,204.8203125,526.2539063,10,185.42,,175,39,1
0,0.5,0.52,58,166,104,605,5,182.88,182.88,185,24,1
0,0,0.45,36,86,43,900,3,177.8,,241,31,1
0,0,0.5,1,10,9,403,2,177.8,182.88,155,26,1
0,0,0.40625,29.8125,78.5625,41.1875,597.0625,9,182.88,177.8,185,23,1
0,0,0.46,18.5,121.5,82.5,640,5,185.42,185.42,205,29,1
0,0,0.31,10,50,28,502,2,190.5,,257,33,1
0,,,,,,,0,177.8,172.72,155,22,1
0,,,,,,,0,175.26,,155,,1
0,0.765625,0.4396875,13.91015625,25.94921875,14.46875,112.640625,14,190.5,195.58,240,27,1
0,0,0.56,21.5,61.5,45.5,306,3,193.04,,232,27,1
0,,,,,,,0,180.34,,185,25,1
0,0.5,0.485,37.75,97.25,47,364.5,5,190.5,195.58,205,27,1
0,0.640625,0.39546875,27.953125,160.0625,109.921875,748.546875,16,185.42,193.04,185,22,1
0,0,0.44,48,170,108,900,3,185.42,187.96,170,24,1
0,0,0.92,12,34,33,309,2,172.72,180.34,185,25,1
0,,,,,,,0,182.88,177.8,185,26,1
0,,,,,,,0,175.26,,170,27,1
0,0,0.25,42,168,45,900,3,200.66,,265,29,1
0,0,0.41,28,90,50,677,3,182.88,,170,30,1
0,0.5,0.345,42.5,144,65.5,704,5,187.96,193.04,185,30,1
0,,,,,,,0,172.72,177.8,170,25,1
0,0.25,0.3725,13.25,84.5,48.25,662.5,8,187.96,,205,25,1
0,0,1,2,2,2,145,1,175.26,,170,26,1
0,0,0.785,5.5,7.5,6,44,2,177.8,182.88,170,25,1
0,0,0.6,20,77,58,900,3,170.18,177.8,145,23,1
0,0,0.5975,35.5,115.25,84.75,766.25,8,185.42,190.5,185,33,1
0,,,,,,,0,190.5,198.12,205,27,1
0,,,,,,,0,177.8,,185,28,1
0,0.0234375,0.704765625,33.515625,79.4296875,64.6015625,709.0703125,19,175.26,177.8,155,27,1
0,0.5,0.455,16.8125,43.625,22.875,493.4375,9,182.88,193.04,185,26,1
0,,,,,,,0,190.5,,235,25,1
0,0,0.37,19,58,26,441.5,3,170.18,172.72,155,29,1
0,0.71875,0.64,20.546875,55.5703125,39.9453125,513.265625,19,175.26,185.42,155,29,1
0,0,0.57,7.75,34.75,25.25,768.5,8,182.88,190.5,185,28,1
0,0,0.71,27,52,40,254,1,190.5,,235,32,1
0,0.28125,0.4409375,17.90625,120.125,93.84375,597.09375,13,185.42,193.04,185,22,1
0,0,0.388125,11.5625,52.25,31.6875,369.75,7,190.5,195.58,205,34,1
0,0.25,0.2875,5.25,23.25,8.5,197,3,185.42,,235,27,1
0,0,0.539381104,26.07720947,66.06134033,46.73364258,548.6865845,40,185.42,190.5,205,42,1
0,,,,,,,0,185.42,,250,28,1
0,0.25,0.764375,9.296875,27.265625,21.09375,200.328125,8,190.5,200.66,264,26,1
0,0,0.3325,19.25,73.25,37.75,716.25,7,187.96,,205,40,1
0,,,,,,,0,185.42,,205,24,1
0,0,0.48,19,41,21,475,2,175.26,180.34,155,22,1
0,0,0.33,14,101,63,665,3,182.88,185.42,170,26,1
0,,,,,,,0,177.8,,241,31,1
0,0,0.42,55,170,93,900,3,172.72,175.26,155,25,1
0,0,0.385,12,47,19.5,286,3,172.72,167.64,155,28,1
0,0.5,0.32,3.5,27.75,19,527.75,5,177.8,177.8,155,26,1
0,0.125,0.5425,41.25,118.5,82,792.625,10,185.42,185.42,185,33,1
0,0.5,0.675,4.5,8,6,212,3,187.96,190.5,205,27,1
0,,,,,,,0,175.26,,170,26,1
0,1,0.45,15.25,38.75,22,109.5,3,182.88,182.88,185,33,1
0,0,0.60875,15.125,136.125,120.875,999.875,11,167.64,170.18,155,32,1
0,0,0.715,33,108.5,92.5,632.5,5,185.42,190.5,185,33,1
0,,,,,,,0,187.96,,205,38,1
0,,,,,,,0,182.88,,170,24,1
0,0,0.565,16.25,39.25,25.75,380.25,5,182.88,177.8,185,23,1
0,0,0.54,18,41,26,240,1,190.5,,245,34,1
0,,,,,,,0,177.8,,170,24,1
0,,,,,,,0,200.66,,265,28,1
0,0.5625,0.501875,22.8125,96.25,69.6875,294.1875,10,185.42,193.04,185,22,1
0,,,,,,,0,182.88,,170,28,1
0,,,,,,,0,182.88,187.96,170,25,1
