glove_red=1,avg_KD,avg_SIG_STR_landed,total_time_fought(seconds),total_rounds_fought,Weight_lbs,age,categoria_tamano,golpes_pct
0,0.5,55.5,643,5,135,23,0.904109589,1.171637249
0,0,41,900,3,170,29,0.96,1.141282959
0,0.25,31.375,900,12,170,34,0.985074627,1.170927762
0,0,23.375,468.5,9,145,25,0.959459459,1.578290705
0,0.25,27.46386719,678.7939453,25,135,33,0.984848485,1.335179481
0,0.03125,48.90625,578.46875,16,230,30,0.986842105,1.045598267
0,0,21.0625,538.5,13,170,28,0.96,1.310609628
0,1.046875,30.3125,316.390625,16,185,24,0.98630137,0.828380615
0,0,22.15625,785.625,16,265,29,0.986666667,1.322619003
0,0.25,27.5,703,7,155,32,0.985915493,1.318800915
0,0,54.5,900,6,135,34,0.985507246,1.058865757
0,0.5,70,900,9,115,32,0.985294118,1.140007125
0,0.5859375,15.546875,327.2265625,15,264,36,0.926829268,1.286708426
0,0.25,49.5,900,9,125,30,0.985074627,1.033005795
0,0.5,23,482.5,4,125,26,0.955882353,1.122881356
0,0.25,38,742,8,155,26,0.972222222,1.271245765
0,1,10,80.5,2,135,29,0.985507246,1.02108768
0,0,41.25,660.25,13,155,28,0.971830986,1.293365063
0,0,41.5625,581.21875,13,205,34,0.973684211,1.154873006
0,1.25,72.75,898.5,9,155,30,0.985714286,1.051401869
0,0,78.375,784.625,10,205,26,0.949367089,1.100678733
0,0.568908691,10.42889404,210.9042969,39,185,45,0.959459459,0.997221419
0,0.78125,22.625,524.0625,13,155,32,0.971428571,1.152887075
0,0,27.06738281,561.4743958,36,145,30,0.957142857,1.392655906
0,0.5,26.875,656.375,9,145,30,0.986111111,1.37470902
0,0,33.5,900,9,170,33,1,1.20906801
0,1,15,89,1,135,26,0.941176471,1.01010101
0,0,45,824.75,8,185,26,0.948051948,1.297655695
0,0,36.5,668.5,8,155,37,0.97260274,0.928352175
0,0.75,17,336.75,4,125,28,0.985074627,1.222045705
0,0,25,397,2,185,22,0.972972973,1.031746032
0,1,26,298,1,185,24,1.02739726,1.014832162
0,0.25,45,829.5,12,135,24,1.014705882,1.077858312
0,0,45,900,6,155,28,0.97260274,1.135051943
0,0.5,20.25,426.25,6,145,32,1,1.1476265
0,0,13,900,3,185,33,1.013888889,1.417060295
0,0.5,38.25,555,6,155,25,0.96,1.147741148
0,0.000564575,28.34574127,622.7498169,51,205,36,0.96,1.005607931
0,0.25,40.375,1188.5,14,125,30,0.984615385,1.222956643
0,0,32,458,2,155,23,1,1.03515625
0,0.5,55,900,6,242,28,0.961538462,1.042977882
0,0,35,269,2,135,26,0.956521739,1.203933462
0,0.75,49.25,607.75,8,170,23,0.97260274,1.117939951
0,0.307617188,31.39648438,442.2402344,22,205,28,0.974683544,1.000215933
0,0.5,67,900,6,115,30,0.984375,1.257861635
0,0,53.875,645.6875,14,125,22,0.956521739,1.105934693
0,0,30.5,900,6,240,25,0.974025974,1.359510576
0,0.0234375,14,334.0859375,14,145,28,1.046875,1.242863743
0,0.5,32.5,492.5,7,170,27,1.014084507,1.17850464
0,0.15625,24.203125,421.875,15,185,31,0.911392405,1.055415472
0,0.777587891,20.97912598,688.1347656,29,263,39,0.98630137,0.975853024
0,0,47.359375,897.03125,21,125,30,1,1.170968824
0,0.06640625,26.15087891,421.3115234,28,135,33,1.013888889,1.326872795
0,0,24.5,810.5,6,155,31,0.946666667,1.024630542
0,0.25,44.5,782.25,8,155,31,1.014285714,1.026115901
0,0.0625,35.1875,673.375,10,205,35,0.924050633,1.148881288
0,0,28,544,4,115,36,1,0.796568627
0,0,41.5,749.75,10,135,26,1,1.068463985
0,0.640625,31.703125,759.1875,17,135,30,0.954545455,1.066532615
0,0,72.75,669.25,7,205,25,0.949367089,0.966866135
0,0.484375,60.1640625,824.6875,19,135,25,0.940298507,1.102914176
0,0.752808571,12.73864096,224.2262204,39,264,36,0.949367089,1.0616303
0,0,30,558.5,4,170,32,0.986666667,1.173623714
0,0,34.5,539.5,4,145,28,0.985714286,0.982704403
0,0,71,900,6,115,32,0.985294118,1.124810729
0,0.500976563,48.88183594,714.6386719,26,155,25,0.945945946,1.106602131
0,0,16,714,3,155,26,0.97260274,1.317073171
0,0.017578125,50.33984375,885.4941406,24,155,36,0.985714286,1.1320861
0,0.25,32.78125,857,19,135,27,0.931506849,1.147094745
0,0.126953125,12.8359375,268.2480469,15,170,31,0.972972973,0.881815816
0,0.017578125,31.10498047,795.7431641,30,170,35,0.972222222,0.99811517
0,1,10,163,1,155,29,1.014285714,1.098901099
0,0.125,60.5,888.75,12,155,28,0.97260274,1.097480543
0,0.5625,20.625,172.3125,7,205,23,0.974025974,1.09668168
0,0.25,35.5,777.75,8,125,30,0.971014493,1.239149955
0,0.75,16,207.5,6,205,29,0.986666667,0.920787602
0,0.5,16,273.75,6,145,27,0.985507246,0.91983556
0,0,22,297,1,265,30,0.974025974,1.238738739
0,0.03125,26.4375,720.78125,12,155,26,0.972222222,1.215450092
0,0.75,15.984375,384.53125,14,205,32,0.9375,0.904232964
0,0.03125,47.84375,890.0625,17,185,33,1,1.046957439
0,1,20.5,471,4,125,28,0.944444444,0.993838203
0,0.03125,53.26953125,554.6191406,26,170,27,0.9375,1.186716478
0,0,73,658,8,135,32,1.015625,1.090683743
0,0.171875,14.24023438,328.59375,19,240,39,0.974025974,1.389526096
0,0,17.6875,591.875,13,265,38,0.938271605,1.232315693
0,0.140625,18.703125,371.625,15,205,39,0.986666667,2.12935968
0,0,34.125,517.4375,10,205,34,0.973684211,1.154646889
0,0,27.75,633.5,7,135,31,0.971014493,1.098901099
0,0,46.5,900,9,170,34,0.986486486,1.214869168
0,0.25,38.8125,658.5625,13,205,28,0.961038961,1.0403622
0,0,35,404,2,135,35,0.970588235,1.035077631
0,0.5,42,664.5,5,155,31,1.014285714,1.08892922
0,0.06640625,48.26953125,465.3984375,19,155,36,0.957142857,1.489463809
0,0.1328125,23.52197266,587.359375,31,155,35,0.971830986,0.967668213
0,0.140625,11.8984375,467.2929688,19,205,32,0.972972973,1.107030556
0,0,30,757.78125,16,135,30,1,1.424309572
0,0.69140625,52.96484375,872.1757813,27,145,28,0.942857143,0.976928619
0,0.01171875,9.32421875,252.4765625,17,170,32,0.961038961,1.13082641
0,0,68,645,8,125,28,1,1.106918239
0,0,68.125,782.3125,11,170,29,1.01369863,1.076730224
0,0,46,900,6,135,28,1.015384615,0.965794769
0,0,25.5,900,6,170,26,0.98630137,1.571230982
0,0,45.5,900,9,155,34,0.945205479,1.1288402
0,0.000244141,92.0892334,671.2332764,34,155,33,1,1.082323498
0,0.015625,41.421875,368.171875,14,125,32,1,0.739263662
0,0.377197266,18.45361328,461.1171875,31,185,33,0.935897436,1.088894802
0,0,58,718.25,8,155,26,1,1.202463584
0,0,21.125,824,12,145,34,0.971830986,1.255805832
0,0.5,6.5,128.5,2,170,25,1,1.727574751
0,0,15,900,3,135,27,1,1.87614399
0,0.5,33.5,654.5,5,170,27,0.985915493,1.329220827
0,0.06640625,17.2890625,372.8046875,16,155,31,0.934210526,1.432299873
0,0,17.97314453,744.8071289,28,135,34,0.970149254,1.523649137
0,0,45.5,507,4,135,38,0.970588235,1.046831956
0,0.875,15.875,142.75,6,260,29,0.961538462,0.76164099
0,0,32,900,3,135,32,1,1.529235382
0,0,39,743.25,7,185,24,0.960526316,0.880775082
0,0,25.15625,886.21875,17,185,32,0.948717949,1.215851786
0,0.5,23.75,339.25,5,145,28,1,1.187275986
0,0.0625,14.21875,422.71875,12,185,30,0.935897436,1.169532878
0,0.75,15.1875,224.5625,10,185,27,1,1.082964095
0,1.03125,51.21875,646.40625,13,170,32,0.96,1.034000958
0,0,1.5,169.5,2,135,35,0.944444444,0.985221675
0,1,22,846,3,125,28,0.944444444,1.219512195
0,0,20.875,358.625,11,185,34,1,1.464500482
0,0.9375,41.125,324.5625,8,155,26,0.932432432,1.140160498
0,1.0078125,42.73046875,666.4921875,23,170,31,0.986666667,1.088819008
0,0.75,29.25,622.25,6,170,29,1,0.912148306
0,0.5,51.26660156,787.1796875,28,170,25,0.947368421,1.127098898
0,0.125976563,24.55664063,516.3525391,32,170,32,0.930555556,1.159727318
0,0.5,20,685.75,7,170,27,0.958333333,1.365187713
0,0.00E+00,75.5,579,4,145,23,0.957142857,1.087570621
0,0.064472198,47.65420723,983.7400436,53,145,29,0.971830986,0.883623253
0,0.5,67,759,9,135,23,1.014705882,1.087329354
0,0,12,409,2,155,24,0.95890411,1.013513514
0,1,32,404,2,135,34,0.985507246,1.209302326
0,0.5,26.375,434.375,14,170,28,0.986111111,1.023159756
0,0.25,26,589.75,6,185,31,0.947368421,1.11795943
0,1.125,38.625,703.8125,13,185,38,0.98630137,1.098526378
0,0,27,900,3,145,26,1,1.367781155
0,0,39,900,3,115,32,0.970149254,1.451961693
0,0,25.5,625,5,145,37,0.971014493,1.170149254
0,0,41,900,3,145,28,1,1.286919831
0,0.5,28,567,4,155,31,0.959459459,0.926207106
0,0,18.5,529.5,4,145,31,1,1.359283287
0,0,6.5,309.5,3,125,25,0.985915493,0.892857143
0,0,14,411,2,135,33,0.931506849,1.013513514
0,0,46.71875,894.0625,18,125,30,1,1.242332479
0,1,107,900,3,115,30,0.984375,1.050026251
0,0,29.5,891.5,6,145,28,1,1.089108911
0,0,48,900,3,155,31,1,1.198950918
0,0.5625,50.01171875,702.7109375,20,231,37,0.987012987,1.106769238
0,0.253662109,22.59584808,591.7634583,38,185,36,0.972972973,1.09313072
0,0,26,485.5,9,155,26,0.971428571,1.130827068
0,0.5,36,584,5,155,25,0.972222222,1.303489138
0,0.5,65,863.5,6,145,22,0.97260274,1.034007353
0,0,41,803.25,8,170,27,0.973333333,1.168309602
0,0.137817383,8.857788086,393.8085938,38,185,44,0.959459459,1.262302055
0,0.125,32.68652344,834.5332031,29,145,26,0.95890411,1.199960417
0,0,4,64,1,135,29,0.985507246,0.946969697
0,0,3,99,1,145,24,0.985507246,1.25
0,0.5625,22.6875,286.6875,6,155,27,0.933333333,1.087530943
0,0.641113281,12.05175781,136.7802734,19,265,36,0.914634146,0.925517068
0,0,30.25,318.375,5,260,30,0.949367089,0.925785655
0,0.25,37,571.75,5,185,27,0.98630137,1.015873016
0,0,15,299,1,230,26,0.961538462,1.19047619
0,0,11,244.5,2,155,25,0.985915493,1.519971721
0,0.0625,18.09375,588.875,14,155,32,1,1.065459347
0,0,29,854,3,170,27,0.934210526,1.019736842
0,0,19,554,10,125,30,0.984615385,1.405064085
0,0.375,22.1875,438.96875,12,205,33,1,1.117060382
0,0,20,414,2,145,26,1,1.078431373
0,0.583869934,52.71684647,571.8735046,45,170,31,0.985714286,1.14944074
0,0,43.125,805.25,17,155,28,1.014285714,1.123764178
0,0.001953125,33.76367188,759.2773438,23,155,25,0.945945946,1.154052859
0,0,30.5,900,6,145,24,0.971428571,1.520467836
0,1.406562805,12.25292969,200.3991394,29,185,38,0.972972973,0.974984508
0,0.0703125,50.27685547,858.7421875,33,185,32,0.935064935,1.108144803
0,0,24.25,900,12,125,32,1,1.269567275
0,0.125,52.0625,1080.625,15,235,36,0.986111111,1.152214162
0,0.576293945,14.4446106,472.0596924,30,240,36,0.974025974,1.311937258
0,0.03515625,42.20996094,858.4863281,27,170,35,0.972222222,1.031823068
0,0.015625,34.625,699.484375,19,125,31,1,1.408448084
0,1.1328125,50.34375,492.6523438,21,155,30,1,1.066573855
0,0,17,548,4,170,27,0.986111111,1.328280976
0,0,13.25,460.75,6,125,30,1,1.746724891
0,0.0625,63.5390625,725.2382813,24,170,27,0.9375,1.240382666
0,0.52734375,13.765625,360.1484375,21,185,35,0.97260274,1.477622591
0,0,39.375,866.75,12,155,30,0.97260274,1.327377715
0,0,29,721,3,155,31,0.946666667,1.028004254
0,0.125,43.125,791.25,12,185,27,1.012987013,1.08203006
0,0.564453125,20.98730469,479.7246094,31,135,36,0.985074627,1.238038383
0,0.5,11,180.5,2,125,27,0.985074627,1.088223863
0,0,22.25,311.25,5,170,26,0.986666667,1.342381982
0,0,27,900,3,125,24,1.015625,1.759868421
0,0,13,900,6,135,28,1,1.279761905
0,0.5,24,366,5,205,29,0.986666667,0.913338548
0,0.92578125,29.7421875,617.515625,22,265,41,0.972222222,1.424628592
0,0.25,39.25,689.5,7,155,28,0.986842105,1.464154213
0,0.75,64,657.25,7,205,31,0.986486486,1.173003829
0,1.09375,50.625,588.78125,15,185,24,0.98630137,1.079523748
0,0,55.5,557,4,155,25,0.96,0.97546729
0,0,37.75,739.25,7,170,25,0.960526316,1.058275058
0,0,28,774,3,115,24,0.984615385,1.222156515
0,0,15,900,3,170,27,0.971014493,2.038567493
0,0.25,41.625,685.875,9,125,24,0.984848485,1.088090956
0,0,3.80078125,115.8789063,13,185,32,1.028571429,0.994577691
0,0.375,18.65332031,365.2095947,28,185,31,0.973684211,1.969091859
0,0,120,900,3,145,23,0.957142857,1.01286841
0,0.00390625,41.13671875,501.078125,23,205,35,0.973333333,1.304191438
0,1,63,804,3,170,25,1,1.208390333
0,0,144.5,900,6,135,29,0.984848485,1.168442399
0,0.25,30,392.5,9,170,39,1,0.957438851
0,0,104,900,3,115,31,0.985294118,1.03052693
0,0,16,293,1,115,27,0.96875,1.253616201
0,0.0625,25.875,541.5625,9,155,25,0.972222222,1.117243166
0,0,56.31640625,854.1435547,32,185,28,0.986666667,1.130171085
0,0,54.25,740.875,9,205,34,0.973684211,1.215043016
0,0,54,865,6,135,25,0.943661972,1.283143133
0,0.625,13.25,248.375,5,205,30,0.974025974,0.867938646
0,0.319335938,58.59667969,693.1181641,27,145,23,1.028985507,1.008854571
0,0.125,63.625,801.875,11,230,29,0.986842105,1.153048023
0,0,61,774,3,115,21,0.984615385,1.237403675
0,0,1,127,1,185,27,0.972222222,1
0,1.015625,37.4609375,511.984375,20,170,31,0.986666667,1.007871709
0,0,34.3125,697.25,13,145,27,0.971830986,0.983131776
0,0,13,118,1,205,32,0.948717949,1.025641026
0,0,25.25,748,9,145,34,0.971830986,1.309739984
0,0,13,581,2,170,30,1.028169014,1.186552406
0,0,33,900,3,170,23,1,1.111111111
0,0.072265625,26.72460938,746.6953125,23,230,40,1.01369863,1.248763925
0,0,17.5,190.25,4,260,34,1.013157895,1.620217497
0,1.15625,53.234375,522.8359375,19,155,27,1,1.019077267
0,0.515625,23.890625,579.078125,17,145,32,0.957746479,1.022920741
0,0,33,900,6,155,30,1.013513514,0.972540046
0,0,17.125,588,10,155,29,0.95890411,1.576976148
0,0.1875,23.265625,517.1875,17,145,29,0.957746479,2.46968507
0,0.25,18.5,562.75,6,155,30,0.932432432,0.855261559
0,0,48,900,3,125,31,0.970149254,1.434730895
0,0,13.5,482.5,6,170,25,0.98630137,1.644859813
0,0,45.75,743,8,145,24,0.959459459,1.114966458
0,0.5,21,506,4,155,32,0.985915493,0.975269941
0,0.125,63,900,12,170,31,0.986486486,1.055096983
0,0,27.25,485.5,6,145,33,1.03030303,1.175360952
0,0.001253128,8.758735418,484.9729846,51,170,37,0.95890411,1.501712487
0,0,30,506,7,155,26,0.971428571,1.103328581
0,0,4,297,1,155,25,0.985915493,1.333333333
0,0.160522461,76.40422058,992.2177582,42,170,34,0.96,1.007561872
0,0.5,42,900,6,115,27,1.015384615,1.139792156
0,0.005126953,31.72175598,460.7595673,48,155,30,0.985714286,0.735751808
0,1,72,900,3,135,28,1,1.040953294
0,0.28125,26,313.34375,10,265,34,0.95,1.067281288
0,0.408691406,51.6681366,662.6864471,43,155,30,0.971428571,1.186851465
0,0.125,24.75,625.125,7,155,25,0.972222222,1.181374583
0,0,18,571,2,125,25,0.955882353,1.242236025
0,0,25.5,568,4,135,30,0.971830986,1.805132666
0,0.002506256,10.51747084,409.9459691,49,170,37,0.95890411,1.214950775
0,0.03125,51.921875,886.96875,19,170,31,0.986666667,1.026815757
0,0,16.625,725.8125,12,170,36,0.934210526,1.465407689
0,0,18.25,584.5,7,135,37,0.96969697,1.047375472
0,0.000549316,34.45486379,861.0469211,61,155,31,0.985915493,1.138504805
0,0,37.5,728,6,145,32,0.970588235,1.137527016
0,0,91,900,3,155,29,0.98630137,1.043024772
0,1,65,900,6,170,26,0.98630137,1.234017247
0,0,5,348.5,3,247,37,0.986666667,3.218645949
0,0,44,518,4,205,28,0.986666667,0.804149411
0,0,34,586.5,4,185,23,0.960526316,0.828133863
0,0,67,900,3,135,34,1,1.063693451
0,0.011234283,8.954563856,650.9048817,37,264,35,0.949367089,1.451278058
0,0.5,11.75,257.75,4,155,32,0.972222222,1.205432937
0,0,85,900,3,135,37,0.970588235,1.019440493
0,0.587890625,46.54785156,749.7089844,27,155,28,0.95890411,1.11688266
0,0,31.5,499.5,4,145,28,1,1.244677367
0,0.75,29.75,532.5,6,135,27,0.985915493,1.227558693
0,0,59,900,9,170,22,0.896103896,1.159102336
0,1.5,14.5,106.5,2,170,29,1,1.097759976
0,0,50,900,3,125,33,0.985294118,1.185344828
0,1,36,900,3,145,28,0.971830986,1.566031644
0,0,22.25,537.25,5,170,33,0.985915493,1.099734547
0,0.509796143,34.56369019,611.5061646,34,145,30,1,1.206742012
0,0.0625,41.6875,574,13,125,28,1.015151515,0.987414504
0,0.125,20.75,769.25,10,185,31,0.948051948,1.608861198
0,1.3125,47.46875,531.671875,17,155,27,1,0.992881399
0,0.167739868,82.43369293,804.7470093,43,170,31,0.985714286,1.05786779
0,0.0625,34.9375,545.875,11,185,23,0.971830986,1.163985471
0,0.96875,82.328125,749.375,16,135,24,0.940298507,1.014612664
0,0.010009766,74.17114258,1313.133545,37,185,31,0.960526316,1.368580386
0,1.04E+00,16.0267334,498.2184448,36,185,34,0.972972973,1.316569974
0,0,24.25,528,5,135,34,1,1.089807247
0,0.0625,66.6875,880.125,14,185,32,1,1.036605118
0,0,55.5,900,6,185,23,0.961538462,1.077586207
0,0,29.3125,872.4375,14,185,32,0.948717949,1.172749974
0,0.608398438,17.91674805,334.5634766,23,205,30,0.948717949,1.027228436
0,0,31.625,526.328125,15,145,28,1.014925373,1.194306799
0,0,32,794.25,12,185,29,0.973684211,1.285790525
0,0.035705566,35.39276123,1115.021362,35,205,31,1,1.455963255
0,1.5,11.5,315.5,5,170,23,0.97260274,1.278976819
0,0.5,31.25,530.5,6,205,33,1,1.161045601
0,0.5,32,655.5,5,125,29,0.971014493,1.184173865
0,0,0,72,1,155,27,1,inf
0,0.001098633,30.90972757,822.0938423,58,155,31,0.985915493,1.276642221
0,0.010322571,44.26023865,867.0921097,42,145,36,0.942857143,1.573555171
0,0.267578125,23.03613281,615.96875,40,170,31,0.985714286,1.324922981
0,0,23.75,731.75,13,170,28,0.986111111,1.070285448
0,0.5,66.0625,889.5625,15,170,27,0.945945946,1.226630847
0,0.5,62,583.5,4,205,31,0.986486486,1.092219345
0,1,20,900,3,135,23,0.970588235,1.534526854
0,0.5625,21.6875,441.84375,13,145,26,0.95890411,1.105458598
0,0.507324219,15.19169617,283.5269165,35,185,35,0.972972973,1.207342414
0,0.0703125,42.41992188,816.9726563,24,170,34,0.972222222,1.08087543
0,0.25,46.125,661.25,10,235,35,0.986111111,1.235387502
0,0,16.875,425.5,9,125,30,1,1.201591297
0,0,51,900,3,155,30,1.014285714,1.100917431
0,0,52.90625,799,16,155,34,0.943661972,0.996480463
0,0,49,900,6,170,25,0.986486486,1.028301887
0,0.75,37.30664063,668.4191895,27,185,31,0.973684211,1.005724465
0,0,46.5,581.75,6,205,34,0.973684211,1.246714885
0,0.0625,19.625,366.625,9,135,30,1,1.494130203
0,0.025390625,15.75195313,436.3632813,24,205,35,0.972972973,1.197962183
0,0.5,54.5,900,6,155,30,0.985714286,1.024955437
0,0,5,66,1,125,25,0.985915493,1.008064516
0,0.0625,60.84375,873.9375,16,170,30,0.986666667,1.139146817
0,0,30.25,900,9,155,30,0.985507246,1.454792836
0,0.282226563,12.10351563,154.5605469,18,265,36,0.914634146,0.860837488
0,0.0234375,14.6484375,447.953125,16,170,31,0.961038961,1.102568614
0,0.016605377,36.97995758,477.2125549,44,170,29,0.947368421,1.185559136
0,0.06640625,30.50488281,549.7770996,22,265,26,0.988095238,1.386554784
0,0,46,900,3,115,27,1.015384615,1.131687243
0,0,55,900,6,155,26,0.971428571,1.237922705
0,0.515625,38.1875,418.296875,15,240,32,0.95,0.970209563
0,0,25.5,567,4,155,33,1,1.353412124
0,0,7.625,602.625,8,135,25,0.943661972,1.791224505
0,0.50390625,33.23046875,778.5039063,22,155,29,0.944444444,1.134727595
0,0.125,20.375,296.375,5,155,27,0.933333333,1.186188051
0,0.00390625,24.52734375,618.5546875,20,155,25,0.945945946,1.100597459
0,0,33,347.5,3,260,34,1.013157895,1.290795746
0,0.5625,30.25,489.125,11,155,31,0.971428571,1.142527617
0,0,69.5,1200,8,145,32,0.945205479,1.123267688
0,1,36,437,2,185,26,0.949367089,1.142501039
0,0.029296875,22.80664063,654.9804688,18,245,31,0.974358974,1.233489254
0,0.46875,39.6875,696.71875,14,135,33,0.971428571,1.198104921
0,0.346679688,79.69970703,1209.253174,33,170,32,0.959459459,1.049544061
0,0,35,533.5,4,135,27,1,1.450433988
0,0,70,827,3,145,21,0.97260274,1.03855456
0,0.359375,64.40625,1089.53125,18,145,31,0.971428571,1.08973745
0,0,10,138,1,240,37,0.925,1.111111111
0,0,42.25,887.375,12,125,25,1,1.270604396
0,0,22.4375,888.125,15,125,29,1,1.357664661
0,0.734375,22.17773438,299.7460938,21,145,28,0.946666667,0.894652336
0,0,77.75,900,9,155,36,0.971428571,1.404170721
0,0,50,900,3,155,30,1,1.250718804
0,0,30,900,3,155,31,0.985915493,1.002338791
0,0.8515625,49.484375,788.03125,20,265,40,0.972222222,1.27647271
0,0.7890625,51.796875,643.3515625,19,155,27,1,1.202410748
0,0.5,57.5,522,4,135,32,1.045454545,0.90269481
0,0.125,53.875,805.75,10,185,23,0.971830986,1.121729348
0,0,8.97265625,253.171875,20,155,33,1,1.535771904
0,0,39.75,686.25,10,185,33,1,1.261271881
0,1,25,263,1,170,32,0.98630137,1.018808777
0,0,18.9375,916.125,12,205,31,0.9375,0.870096748
0,0,11,290,1,170,26,0.986111111,1.171875
0,0.503923416,72.29725647,1040.079592,54,185,35,0.973333333,1.081479959
0,0.5,49.625,854.125,11,205,27,0.961038961,1.035196687
0,0,67,900,6,135,23,1.014705882,1.139322917
0,0,19.5,403.25,6,155,32,0.95890411,1.226333907
0,1,9.5,462.5,4,250,31,1,1.154401154
0,0,82,900,3,205,28,0.986666667,1.071092279
0,0.625,63.9375,664.34375,15,155,27,1,0.914174909
0,0.125,37.375,691.75,13,135,29,0.901408451,1.13849472
0,0.5,35,599,8,170,38,1,1.252603066
0,0.25,37.15625,776.953125,18,170,27,0.9375,1.384587433
0,0.25,17.5,350.25,4,155,25,0.972222222,1.103136629
0,0.875,35.375,477.875,8,145,25,1,0.960852757
0,0,28.9921875,861.0615234,29,205,30,0.936708861,1.173096135
0,0,9.25,591.5,7,155,32,1.03030303,1.91682911
0,0,25,900,9,125,29,0.984615385,1.569928137
0,0.46875,28.1640625,642.890625,16,145,29,1,1.024947425
0,0,26,709,5,170,24,0.98630137,1.105760656
0,0,49.5,586,5,145,24,0.959459459,1.03405749
0,0,61,900,3,170,26,1.014084507,1.196581197
0,3,120,1500,5,170,28,1,1.134499727
0,0.5,19.5,600,4,155,29,0.985507246,0.962223806
0,0,21,615.5625,13,135,30,1,1.866514277
0,0.25,31.375,793,20,155,34,0.973333333,1.073714355
0,0,2,300,1,135,35,0.944444444,0.909090909
0,0,22,900,3,155,30,1.013513514,1.045751634
0,0,29,900,6,170,32,1,1.241685144
0,0.27734375,89.38671875,781.4726563,23,145,22,1.028985507,1.106093358
0,0.468994141,37.14285278,631.7931213,41,170,30,0.971830986,1.020665541
0,0,29,492,4,145,27,1.015151515,0.775748896
0,0,16,749.5,5,185,25,0.948051948,1.554568528
0,0,41,880.5,6,145,31,0.971428571,1.338688086
0,0.75,27.5,364.25,5,155,26,0.932432432,1.166404749
0,0,12,182,2,145,26,0.985507246,0.985844287
0,0,40.5,429.25,5,170,28,1.01369863,1.14619883
0,0.25,38.25,749.625,10,185,37,0.98630137,1.076597731
0,0,61.64648438,851.71875,29,125,33,0.984375,1.124726216
0,0.515625,67.73828125,897.421875,26,135,30,0.971014493,1.246947009
0,1.0625,38.4375,392.8125,10,170,31,0.96,1.058968594
0,0.5,10.5,469,4,135,27,0.985915493,1.340388007
0,0.03125,37.65625,880.25,16,170,33,0.98630137,1.10974306
